,SCC,last_edited_date,activity_value_required?,code_description,data_category,date_created,ert_valid,history,last_inventory_year,last_updated_date,map_to,option_group,option_set,scc_level_one,scc_level_two,scc_level_three,scc_level_four,sector,short_name,status,tier_1_code,tier_1_description,tier_2_code,tier_2_description,tier_3_code,tier_3_description,usage_notes,Unnamed:_27,scc_unit_type,scc_fuel_type
1048,30502508,"Oct 29, 2020 10:27:17 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Mineral Products,Construction Sand and Gravel,Dryer (See 3-05-027-20 thru -24 for Industrial Sand Dryers),Industrial Processes - NEC,MinrlProd ConstrtnSand&Gravel SeeSCCLev4,Active,7.0,Other Industrial Processes,5.0,Mineral Products,99.0,Other,,,Dryer (See 3-05-027-20 thru -24 for Industrial Sand Dryers),
1049,30502720,"Oct 29, 2020 10:27:17 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Mineral Products,Industrial Sand and Gravel,Sand Drying: Gas- or Oil-fired Rotary or Fluidized Bed Dryer,Industrial Processes - NEC,MinrlProd IndstrlSand&Gravl SeeSCCLev4,Active,7.0,Other Industrial Processes,5.0,Mineral Products,99.0,Other,,,Sand Drying: Gas- or Oil-fired Rotary or Fluidized Bed Dryer,or Oil
1050,30502721,"Oct 29, 2020 10:27:17 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Mineral Products,Industrial Sand and Gravel,Sand Drying: Gas-fired Rotary Dryer,Industrial Processes - NEC,MinrlProd IndstrlSand&Gravl SeeSCCLev4,Active,7.0,Other Industrial Processes,5.0,Mineral Products,99.0,Other,,,Sand Drying: Gas-fired Rotary Dryer,Gas
1051,30502722,"Oct 29, 2020 10:27:17 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Mineral Products,Industrial Sand and Gravel,Sand Drying: Oil-fired Rotary Dryer,Industrial Processes - NEC,MinrlProd IndstrlSand&Gravl SeeSCCLev4,Active,7.0,Other Industrial Processes,5.0,Mineral Products,99.0,Other,,,Sand Drying: Oil-fired Rotary Dryer,Oil
1052,30502723,"Oct 29, 2020 10:27:17 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Mineral Products,Industrial Sand and Gravel,Sand Drying: Gas-fired Fluidized Bed Dryer,Industrial Processes - NEC,MinrlProd IndstrlSand&Gravl SeeSCCLev4,Active,7.0,Other Industrial Processes,5.0,Mineral Products,99.0,Other,,,Sand Drying: Gas-fired Fluidized Bed Dryer,Gas
1053,30502724,"Oct 29, 2020 10:27:17 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Mineral Products,Industrial Sand and Gravel,Sand Drying: Oil-fired Fluidized Bed Dryer,Industrial Processes - NEC,MinrlProd IndstrlSand&Gravl SeeSCCLev4,Active,7.0,Other Industrial Processes,5.0,Mineral Products,99.0,Other,,,Sand Drying: Oil-fired Fluidized Bed Dryer,Oil
1054,30502910,"Oct 29, 2020 10:27:17 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Mineral Products,Lightweight Aggregate Manufacture,Rotary Kiln,Industrial Processes - NEC,MinrlProd LightweightAggregateManf RotKiln,Active,7.0,Other Industrial Processes,5.0,Mineral Products,99.0,Other,,,Rotary Kiln,
1055,30503321,"Oct 29, 2020 10:27:18 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Mineral Products,Vermiculite,"Vermiculite Concentrate Drying: Rotary Dryer, Gas-fired",Industrial Processes - NEC,MinrlProd Vermculit ConcDryngRotDryrGasFired,Active,7.0,Other Industrial Processes,5.0,Mineral Products,99.0,Other,,,"Vermiculite Concentrate Drying: Rotary Dryer, Gas-fired",Gas
1056,30503322,"Oct 29, 2020 10:27:18 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Mineral Products,Vermiculite,"Vermiculite Concentrate Drying: Rotary Dryer, Oil-fired",Industrial Processes - NEC,MinrlProd Vermculit ConcDryngRotDryrOilFired,Active,7.0,Other Industrial Processes,5.0,Mineral Products,99.0,Other,,,"Vermiculite Concentrate Drying: Rotary Dryer, Oil-fired",Oil
1057,30503326,"Oct 29, 2020 10:27:18 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Mineral Products,Vermiculite,"Vermiculite Concentrate Drying: Fluidized Bed Dryer, Gas-fired",Industrial Processes - NEC,MinrlProd Vermculit SeeSCCLev4,Active,7.0,Other Industrial Processes,5.0,Mineral Products,99.0,Other,,,"Vermiculite Concentrate Drying: Fluidized Bed Dryer, Gas-fired",Gas
1058,30503327,"Oct 29, 2020 10:27:18 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Mineral Products,Vermiculite,"Vermiculite Concentrate Drying: Fluidized Bed Dryer, Oil-fired",Industrial Processes - NEC,MinrlProd Vermculit SeeSCCLev4,Active,7.0,Other Industrial Processes,5.0,Mineral Products,99.0,Other,,,"Vermiculite Concentrate Drying: Fluidized Bed Dryer, Oil-fired",Oil
1059,30503351,"Oct 29, 2020 10:27:18 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Mineral Products,Vermiculite,Exfoliation of Vermiculite Concentrate: Gas-fired Vertical Furnace,Industrial Processes - NEC,MinrlProd Vermculit SeeSCCLev4,Active,7.0,Other Industrial Processes,5.0,Mineral Products,99.0,Other,,,Exfoliation of Vermiculite Concentrate: Gas-fired Vertical Furnace,Gas
1060,30503352,"Oct 29, 2020 10:27:18 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Mineral Products,Vermiculite,Exfoliation of Vermiculite Concentrate: Oil-fired Vertical Furnace,Industrial Processes - NEC,MinrlProd Vermculit SeeSCCLev4,Active,7.0,Other Industrial Processes,5.0,Mineral Products,99.0,Other,,,Exfoliation of Vermiculite Concentrate: Oil-fired Vertical Furnace,Oil
1061,30503402,"Oct 29, 2020 10:27:18 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Mineral Products,Feldspar,Dryer,Industrial Processes - NEC,MinrlProd Feldspar Dryr,Active,7.0,Other Industrial Processes,5.0,Mineral Products,99.0,Other,,,Dryer,
1062,30503603,"Oct 29, 2020 10:27:18 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Mineral Products,Bonded Abrasives Manufacturing,Steam Autoclaving,Industrial Processes - NEC,MinrlProd BondedAbrasivesManf SteamAutoclaving,Active,7.0,Other Industrial Processes,5.0,Mineral Products,99.0,Other,,,Steam Autoclaving,
1063,30503835,"Jul 29, 2021 8:57:25 PM",No,,Point,5/30/2003,Yes,,,10/29/2020,,,,Industrial Processes,Mineral Products,Pulverized Mineral Processing,Flash Dryer,Industrial Processes - NEC,MinrlProd PulvMineralProcng FlashDryr,Active,7.0,Other Industrial Processes,5.0,Mineral Products,99.0,Other,,,Flash Dryer,
1064,30503902,"Oct 29, 2020 10:27:18 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Mineral Products,Pyrrhotite,Reduction Kiln,Industrial Processes - NEC,MinrlProd Pyrrhotite ReductionKiln,Active,7.0,Other Industrial Processes,5.0,Mineral Products,99.0,Other,,,Reduction Kiln,
1065,30504033,"Oct 29, 2020 10:27:18 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Mineral Products,Mining and Quarrying of Nonmetallic Minerals,Ore Dryer,Industrial Processes - NEC,MinrlProd MinQuarryNonmetallicMinerals OreDryr,Active,7.0,Other Industrial Processes,5.0,Mineral Products,99.0,Other,,,Ore Dryer,
1066,30504130,"Oct 29, 2020 10:27:18 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Mineral Products,Clay processing: Kaolin,"Drying, rotary dryer",Industrial Processes - NEC,MinrlProd ClayProcing:Kaolin DryngRotDryer,Active,7.0,Other Industrial Processes,5.0,Mineral Products,99.0,Other,,,"Drying, rotary dryer",
1067,30504131,"Oct 29, 2020 10:27:18 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Mineral Products,Clay processing: Kaolin,"Drying, spray dryer",Industrial Processes - NEC,MinrlProd ClayProcing:Kaolin DryngSprayDryer,Active,7.0,Other Industrial Processes,5.0,Mineral Products,99.0,Other,,,"Drying, spray dryer",
1068,30504132,"Oct 29, 2020 10:27:18 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Mineral Products,Clay processing: Kaolin,"Drying, apron dryer",Industrial Processes - NEC,MinrlProd ClayProcing:Kaolin DryngApronDryer,Active,7.0,Other Industrial Processes,5.0,Mineral Products,99.0,Other,,,"Drying, apron dryer",
1069,30504133,"Oct 29, 2020 10:27:18 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Mineral Products,Clay processing: Kaolin,"Drying, vibrating grate dryer",Industrial Processes - NEC,MinrlProd ClayProcing:Kaolin SeeSCCLev4,Active,7.0,Other Industrial Processes,5.0,Mineral Products,99.0,Other,,,"Drying, vibrating grate dryer",
1070,30504139,"Oct 29, 2020 10:27:18 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Mineral Products,Clay processing: Kaolin,"Drying, dryer NEC",Industrial Processes - NEC,MinrlProd ClayProcing:Kaolin DryngNEC,Active,7.0,Other Industrial Processes,5.0,Mineral Products,99.0,Other,,,"Drying, dryer NEC",
1071,30504140,"Oct 29, 2020 10:27:18 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Mineral Products,Clay processing: Kaolin,"Calcining, rotary calciner",Industrial Processes - NEC,MinrlProd ClayProcing:Kaolin CalciningRotCalcinr,Active,7.0,Other Industrial Processes,5.0,Mineral Products,99.0,Other,,,"Calcining, rotary calciner",
1072,30504141,"Oct 29, 2020 10:27:18 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Mineral Products,Clay processing: Kaolin,"Calcining, multiple hearth furnace",Industrial Processes - NEC,MinrlProd ClayProcing:Kaolin SeeSCCLev4,Active,7.0,Other Industrial Processes,5.0,Mineral Products,99.0,Other,,,"Calcining, multiple hearth furnace",
1073,30504142,"Oct 29, 2020 10:27:18 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Mineral Products,Clay processing: Kaolin,"Calcining, flash calciner",Industrial Processes - NEC,MinrlProd ClayProcing:Kaolin SeeSCCLev4,Active,7.0,Other Industrial Processes,5.0,Mineral Products,99.0,Other,,,"Calcining, flash calciner",
1074,30504149,"Oct 29, 2020 10:27:18 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Mineral Products,Clay processing: Kaolin,"Calcining, calciner NEC",Industrial Processes - NEC,MinrlProd ClayProcing:Kaolin CalciningcalcinerNEC,Active,7.0,Other Industrial Processes,5.0,Mineral Products,99.0,Other,,,"Calcining, calciner NEC",
1075,30504230,"Oct 29, 2020 10:27:18 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Mineral Products,Clay processing: Ball clay,"Drying, rotary dryer",Industrial Processes - NEC,MinrlProd ClayProcing:Ballclay DryngRotDryer,Active,7.0,Other Industrial Processes,5.0,Mineral Products,99.0,Other,,,"Drying, rotary dryer",
1076,30504231,"Oct 29, 2020 10:27:18 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Mineral Products,Clay processing: Ball clay,"Drying, spray dryer",Industrial Processes - NEC,MinrlProd ClayProcing:Ballclay DryngSprayDryer,Active,7.0,Other Industrial Processes,5.0,Mineral Products,99.0,Other,,,"Drying, spray dryer",
1077,30504232,"Oct 29, 2020 10:27:18 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Mineral Products,Clay processing: Ball clay,"Drying, apron dryer",Industrial Processes - NEC,MinrlProd ClayProcing:Ballclay DryngApronDryer,Active,7.0,Other Industrial Processes,5.0,Mineral Products,99.0,Other,,,"Drying, apron dryer",
1078,30504233,"Oct 29, 2020 10:27:19 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Mineral Products,Clay processing: Ball clay,"Drying, vibrating grate dryer",Industrial Processes - NEC,MinrlProd ClayProcing:Ballclay SeeSCCLev4,Active,7.0,Other Industrial Processes,5.0,Mineral Products,99.0,Other,,,"Drying, vibrating grate dryer",
1079,30504239,"Oct 29, 2020 10:27:19 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Mineral Products,Clay processing: Ball clay,"Drying, dryer NEC",Industrial Processes - NEC,MinrlProd ClayProcing:Ballclay DryngNEC,Active,7.0,Other Industrial Processes,5.0,Mineral Products,99.0,Other,,,"Drying, dryer NEC",
1080,30504330,"Oct 29, 2020 10:27:19 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Mineral Products,Clay processing: Fire clay,"Drying, rotary dryer",Industrial Processes - NEC,MinrlProd ClayProcing:Fireclay DryngRotDryer,Active,7.0,Other Industrial Processes,5.0,Mineral Products,99.0,Other,,,"Drying, rotary dryer",
1081,30504331,"Oct 29, 2020 10:27:19 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Mineral Products,Clay processing: Fire clay,"Drying, spray dryer",Industrial Processes - NEC,MinrlProd ClayProcing:Fireclay DryngSprayDryer,Active,7.0,Other Industrial Processes,5.0,Mineral Products,99.0,Other,,,"Drying, spray dryer",
1082,30504332,"Oct 29, 2020 10:27:19 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Mineral Products,Clay processing: Fire clay,"Drying, apron dryer",Industrial Processes - NEC,MinrlProd ClayProcing:Fireclay DryngApronDryer,Active,7.0,Other Industrial Processes,5.0,Mineral Products,99.0,Other,,,"Drying, apron dryer",
1083,30504333,"Oct 29, 2020 10:27:19 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Mineral Products,Clay processing: Fire clay,"Drying, vibrating grate dryer",Industrial Processes - NEC,MinrlProd ClayProcing:Fireclay SeeSCCLev4,Active,7.0,Other Industrial Processes,5.0,Mineral Products,99.0,Other,,,"Drying, vibrating grate dryer",
1084,30504339,"Oct 29, 2020 10:27:19 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Mineral Products,Clay processing: Fire clay,"Drying, dryer NEC",Industrial Processes - NEC,MinrlProd ClayProcing:Fireclay DryngNEC,Active,7.0,Other Industrial Processes,5.0,Mineral Products,99.0,Other,,,"Drying, dryer NEC",
1085,30504340,"Oct 29, 2020 10:27:19 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Mineral Products,Clay processing: Fire clay,"Calcining, rotary calciner",Industrial Processes - NEC,MinrlProd ClayProcing:Fireclay CalciningRotCalcinr,Active,7.0,Other Industrial Processes,5.0,Mineral Products,99.0,Other,,,"Calcining, rotary calciner",
1086,30504341,"Oct 29, 2020 10:27:19 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Mineral Products,Clay processing: Fire clay,"Calcining, multiple hearth furnace",Industrial Processes - NEC,MinrlProd ClayProcing:Fireclay SeeSCCLev4,Active,7.0,Other Industrial Processes,5.0,Mineral Products,99.0,Other,,,"Calcining, multiple hearth furnace",
1087,30504342,"Oct 29, 2020 10:27:19 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Mineral Products,Clay processing: Fire clay,"Calcining, flash calciner",Industrial Processes - NEC,MinrlProd ClayProcing:Fireclay SeeSCCLev4,Active,7.0,Other Industrial Processes,5.0,Mineral Products,99.0,Other,,,"Calcining, flash calciner",
1088,30504349,"Oct 29, 2020 10:27:19 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Mineral Products,Clay processing: Fire clay,"Calcining, calciner NEC",Industrial Processes - NEC,MinrlProd ClayProcing:Fireclay SeeSCCLev4,Active,7.0,Other Industrial Processes,5.0,Mineral Products,99.0,Other,,,"Calcining, calciner NEC",
1089,30504430,"Oct 29, 2020 10:27:19 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Mineral Products,Clay processing: Bentonite,"Drying, rotary dryer",Industrial Processes - NEC,MinrlProd ClayProcing:Bentonite DryngRotDryer,Active,7.0,Other Industrial Processes,5.0,Mineral Products,99.0,Other,,,"Drying, rotary dryer",
1090,30504431,"Oct 29, 2020 10:27:19 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Mineral Products,Clay processing: Bentonite,"Drying, spray dryer",Industrial Processes - NEC,MinrlProd ClayProcing:Bentonite DryngSprayDryer,Active,7.0,Other Industrial Processes,5.0,Mineral Products,99.0,Other,,,"Drying, spray dryer",
1091,30504432,"Oct 29, 2020 10:27:19 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Mineral Products,Clay processing: Bentonite,"Drying, apron dryer",Industrial Processes - NEC,MinrlProd ClayProcing:Bentonite DryngApronDryer,Active,7.0,Other Industrial Processes,5.0,Mineral Products,99.0,Other,,,"Drying, apron dryer",
1092,30504433,"Oct 29, 2020 10:27:19 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Mineral Products,Clay processing: Bentonite,"Drying, vibrating grate dryer",Industrial Processes - NEC,MinrlProd ClayProcing:Bentonite SeeSCCLev4,Active,7.0,Other Industrial Processes,5.0,Mineral Products,99.0,Other,,,"Drying, vibrating grate dryer",
1093,30504439,"Oct 29, 2020 10:27:19 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Mineral Products,Clay processing: Bentonite,"Drying, dryer NEC",Industrial Processes - NEC,MinrlProd ClayProcing:Bentonite DryngNEC,Active,7.0,Other Industrial Processes,5.0,Mineral Products,99.0,Other,,,"Drying, dryer NEC",
1094,30504530,"Oct 29, 2020 10:27:19 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Mineral Products,Clay processing: Fullers earth,"Drying, rotary dryer",Industrial Processes - NEC,MinrlProd ClayProcing:Fullersearth DryngRotDryer,Active,7.0,Other Industrial Processes,5.0,Mineral Products,99.0,Other,,,"Drying, rotary dryer",
1095,30504531,"Oct 29, 2020 10:27:19 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Mineral Products,Clay processing: Fullers earth,"Drying, spray dryer",Industrial Processes - NEC,MinrlProd ClayProcing:Fullersearth DryngSprayDryer,Active,7.0,Other Industrial Processes,5.0,Mineral Products,99.0,Other,,,"Drying, spray dryer",
1096,30504532,"Oct 29, 2020 10:27:19 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Mineral Products,Clay processing: Fullers earth,"Drying, apron dryer",Industrial Processes - NEC,MinrlProd ClayProcing:Fullersearth DryngApronDryer,Active,7.0,Other Industrial Processes,5.0,Mineral Products,99.0,Other,,,"Drying, apron dryer",
1097,30504533,"Oct 29, 2020 10:27:19 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Mineral Products,Clay processing: Fullers earth,"Drying, vibrating grate dryer",Industrial Processes - NEC,MinrlProd ClayProcing:Fullersearth SeeSCCLev4,Active,7.0,Other Industrial Processes,5.0,Mineral Products,99.0,Other,,,"Drying, vibrating grate dryer",
1098,30504539,"Oct 29, 2020 10:27:19 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Mineral Products,Clay processing: Fullers earth,"Drying, dryer NEC",Industrial Processes - NEC,MinrlProd ClayProcing:Fullersearth DryngNEC,Active,7.0,Other Industrial Processes,5.0,Mineral Products,99.0,Other,,,"Drying, dryer NEC",
1099,30504630,"Oct 29, 2020 10:27:19 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Mineral Products,"Clay processing: Common clay and shale, NEC","Drying, rotary dryer",Industrial Processes - NEC,MinrlProd ClayProcing:ComClay&ShaleNEC SeeSCCLev4,Active,7.0,Other Industrial Processes,5.0,Mineral Products,99.0,Other,,,"Drying, rotary dryer",
1100,30504631,"Oct 29, 2020 10:27:19 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Mineral Products,"Clay processing: Common clay and shale, NEC","Drying, spray dryer",Industrial Processes - NEC,MinrlProd ClayProcing:ComClay&ShaleNEC SeeSCCLev4,Active,7.0,Other Industrial Processes,5.0,Mineral Products,99.0,Other,,,"Drying, spray dryer",
1101,30504632,"Oct 29, 2020 10:27:19 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Mineral Products,"Clay processing: Common clay and shale, NEC","Drying, apron dryer",Industrial Processes - NEC,MinrlProd ClayProcing:ComClay&ShaleNEC SeeSCCLev4,Active,7.0,Other Industrial Processes,5.0,Mineral Products,99.0,Other,,,"Drying, apron dryer",
1102,30504633,"Oct 29, 2020 10:27:19 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Mineral Products,"Clay processing: Common clay and shale, NEC","Drying, vibrating grate dryer",Industrial Processes - NEC,MinrlProd ClayProcing:ComClay&ShaleNEC SeeSCCLev4,Active,7.0,Other Industrial Processes,5.0,Mineral Products,99.0,Other,,,"Drying, vibrating grate dryer",
1103,30504639,"Oct 29, 2020 10:27:19 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Mineral Products,"Clay processing: Common clay and shale, NEC","Drying, dryer NEC",Industrial Processes - NEC,MinrlProd ClayProcing:ComClay&ShaleNEC DryngNEC,Active,7.0,Other Industrial Processes,5.0,Mineral Products,99.0,Other,,,"Drying, dryer NEC",
1104,30505020,"Oct 29, 2020 10:27:19 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Mineral Products,Asphalt Processing (Blowing),Asphalt Heater: Natural Gas,Industrial Processes - NEC,MinrlProd AsphaltBlowing AsphaltHeaterNatGas,Active,6.0,Petroleum & Related Industries,3.0,Asphalt Manufacturing,99.0,Other,,,Asphalt Heater: Natural Gas,
1105,30505021,"Oct 29, 2020 10:27:19 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Mineral Products,Asphalt Processing (Blowing),Asphalt Heater: Residual Oil,Industrial Processes - NEC,MinrlProd AsphaltBlowing AsphaltHeaterResidOil,Active,6.0,Petroleum & Related Industries,3.0,Asphalt Manufacturing,99.0,Other,,,Asphalt Heater: Residual Oil,
1106,30505022,"Oct 29, 2020 10:27:19 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Mineral Products,Asphalt Processing (Blowing),Asphalt Heater: Distillate Oil,Industrial Processes - NEC,MinrlProd AsphaltBlowing AsphaltHeaterDistilatOil,Active,6.0,Petroleum & Related Industries,3.0,Asphalt Manufacturing,99.0,Other,,,Asphalt Heater: Distillate Oil,
1107,30505023,"Oct 29, 2020 10:27:19 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Mineral Products,Asphalt Processing (Blowing),Asphalt Heater: LPG,Industrial Processes - NEC,MinrlProd AsphaltBlowing AsphaltHeaterLPG,Active,6.0,Petroleum & Related Industries,3.0,Asphalt Manufacturing,99.0,Other,,,Asphalt Heater: LPG,
