,SCC,last_edited_date,activity_value_required?,code_description,data_category,date_created,ert_valid,history,last_inventory_year,last_updated_date,map_to,option_group,option_set,scc_level_one,scc_level_two,scc_level_three,scc_level_four,sector,short_name,status,tier_1_code,tier_1_description,tier_2_code,tier_2_description,tier_3_code,tier_3_description,usage_notes,Unnamed:_27,unit_type,fuel_type
5357,30490014,"Oct 29, 2020 10:27:12 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Secondary Metal Production,Fuel Fired Equipment,Process Gas: Incinerators,Industrial Processes - Non-ferrous Metals,2ary Metal FuelFiredEquip ProcGasIncins,Active,2,Fuel Comb. Industrial,3,Gas,2,Process,,,,
5358,30490021,"Oct 29, 2020 10:27:12 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Secondary Metal Production,Fuel Fired Equipment,Distillate Oil (No. 2): Flares,Industrial Processes - Non-ferrous Metals,2ary Metal FuelFiredEquip DistOilNo.2Flares,Active,2,Fuel Comb. Industrial,2,Oil,2,Distillate,,,,
5359,30490022,"Oct 29, 2020 10:27:12 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Secondary Metal Production,Fuel Fired Equipment,Residual Oil: Flares,Industrial Processes - Non-ferrous Metals,2ary Metal FuelFiredEquip ResidOilFlares,Active,2,Fuel Comb. Industrial,2,Oil,1,Residual,,,,
5360,30490023,"Oct 29, 2020 10:27:12 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Secondary Metal Production,Fuel Fired Equipment,Natural Gas: Flares,Industrial Processes - Non-ferrous Metals,2ary Metal FuelFiredEquip NatGasFlares,Active,2,Fuel Comb. Industrial,3,Gas,1,Natural,,,,
5361,30490024,"Oct 29, 2020 10:27:12 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Secondary Metal Production,Fuel Fired Equipment,Process Gas: Flares,Industrial Processes - Non-ferrous Metals,2ary Metal FuelFiredEquip ProcGasFlares,Active,2,Fuel Comb. Industrial,3,Gas,2,Process,,,,
5362,30490031,"Oct 29, 2020 10:27:12 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Secondary Metal Production,Fuel Fired Equipment,Distillate Oil (No. 2): Furnaces,Industrial Processes - Non-ferrous Metals,2ary Metal FuelFiredEquip DistOilNo.2Furns,Active,2,Fuel Comb. Industrial,2,Oil,2,Distillate,,,,
5363,30490032,"Oct 29, 2020 10:27:12 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Secondary Metal Production,Fuel Fired Equipment,Residual Oil: Furnaces,Industrial Processes - Non-ferrous Metals,2ary Metal FuelFiredEquip ResidOilFurns,Active,2,Fuel Comb. Industrial,2,Oil,1,Residual,,,,
5364,30490033,"Oct 29, 2020 10:27:12 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Secondary Metal Production,Fuel Fired Equipment,Natural Gas: Furnaces,Industrial Processes - Non-ferrous Metals,2ary Metal FuelFiredEquip NatGasFurn,Active,2,Fuel Comb. Industrial,3,Gas,1,Natural,,,,
5365,30490034,"Oct 29, 2020 10:27:12 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Secondary Metal Production,Fuel Fired Equipment,Process Gas: Furnaces,Industrial Processes - Non-ferrous Metals,2ary Metal FuelFiredEquip ProcGasFurns,Active,2,Fuel Comb. Industrial,3,Gas,2,Process,,,,
5366,30490035,"Oct 29, 2020 10:27:12 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Secondary Metal Production,Fuel Fired Equipment,Propane: Furnaces,Industrial Processes - Non-ferrous Metals,2ary Metal FuelFiredEquip PropaneFurns,Active,2,Fuel Comb. Industrial,3,Gas,99,Other,,,,
5374,30500107,"Oct 29, 2020 10:27:12 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Mineral Products,Asphalt Roofing Manufacture,Shingles and Rolls: Mineral Dryer,Industrial Processes - NEC,MinrlProd AsphltRoofgManf SeeSCCLev4,Active,6,Petroleum & Related Industries,3,Asphalt Manufacturing,99,Other,,,,
5382,30500115,"Oct 29, 2020 10:27:12 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Mineral Products,Asphalt Roofing Manufacture,Storage Bins: Steam Drying Drums,Industrial Processes - NEC,MinrlProd AsphltRoofgManf StorBinsSteamDryngDrums,Active,6,Petroleum & Related Industries,3,Asphalt Manufacturing,99,Other,,,,
5411,30500201,"Oct 29, 2020 10:27:12 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Mineral Products,Asphalt Concrete,Rotary Dryer: Conventional Plant (see 3-05-002-50 to -53 for subtypes),Industrial Processes - NEC,MinrlProd AsphaltConcrete SeeSCCLev4,Active,6,Petroleum & Related Industries,3,Asphalt Manufacturing,99,Other,,,,
5415,30500205,"Oct 29, 2020 10:27:12 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Mineral Products,Asphalt Concrete,Drum Dryer: Drum Mix Plant (see 3-05-002-55 thru -63 for subtypes),Industrial Processes - NEC,MinrlProd AsphaltConcrete SeeSCCLev4,Active,6,Petroleum & Related Industries,3,Asphalt Manufacturing,99,Other,,,,
5416,30500206,"Oct 29, 2020 10:27:12 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Mineral Products,Asphalt Concrete,Asphalt Heater: Natural Gas,Industrial Processes - NEC,MinrlProd AsphaltConcrete AsphaltHeaterNatGas,Active,2,Fuel Comb. Industrial,3,Gas,1,Natural,,,,
5417,30500207,"Oct 29, 2020 10:27:12 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Mineral Products,Asphalt Concrete,Asphalt Heater: Residual Oil,Industrial Processes - NEC,MinrlProd AsphaltConcrete AsphaltHeaterResidOil,Active,2,Fuel Comb. Industrial,2,Oil,1,Residual,,,,
5418,30500208,"Oct 29, 2020 10:27:12 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Mineral Products,Asphalt Concrete,Asphalt Heater: Distillate Oil,Industrial Processes - NEC,MinrlProd AsphaltConcrete AsphaltHeaterDistilatOil,Active,2,Fuel Comb. Industrial,2,Oil,2,Distillate,,,,
5419,30500209,"Oct 29, 2020 10:27:12 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Mineral Products,Asphalt Concrete,Asphalt Heater: LPG,Industrial Processes - NEC,MinrlProd AsphaltConcrete AsphaltHeaterLPG,Active,2,Fuel Comb. Industrial,4,Other,99,Other,,,,
5420,30500210,"Oct 29, 2020 10:27:12 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Mineral Products,Asphalt Concrete,Asphalt Heater: Waste Oil,Industrial Processes - NEC,MinrlProd AsphaltConcrete AsphaltHeaterWasteOil,Active,6,Petroleum & Related Industries,3,Asphalt Manufacturing,99,Other,,,,
5421,30500211,"Oct 29, 2020 10:27:12 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Mineral Products,Asphalt Concrete,Rotary Dryer Conventional Plant with Cycloneuse (use 3-05-002-01 w/CTL),Industrial Processes - NEC,MinrlProd AsphaltConcrete SeeSCCLev4,Active,6,Petroleum & Related Industries,3,Asphalt Manufacturing,99,Other,,,,
5435,30500245,"Jul 29, 2021 8:57:25 PM",No,,Point,12/6/2000,Yes,,,10/29/2020,,,,Industrial Processes,Mineral Products,Asphalt Concrete,"Batch Mix Plant: Hot Elevators, Screens, Bins, Mixer & NG Rot Dryer",Industrial Processes - NEC,MinrlProd AsphaltConcrete SeeSCCLev4,Active,6,Petroleum & Related Industries,3,Asphalt Manufacturing,99,Other,,,,
5436,30500246,"Jul 29, 2021 8:57:25 PM",No,,Point,12/6/2000,Yes,,,10/29/2020,,,,Industrial Processes,Mineral Products,Asphalt Concrete,"Batch Mix Plant: Hot Elevators, Screens, Bins, Mixer& #2 Oil Rot Dryer",Industrial Processes - NEC,MinrlProd AsphaltConcrete SeeSCCLev4,Active,6,Petroleum & Related Industries,3,Asphalt Manufacturing,99,Other,,,,
5438,30500248,"May 12, 2022 12:31:03 PM",No,,Point,5/12/2022,Yes,Created in favor of a more detailed technology breakdown.,,5/12/2022,,,,Industrial Processes,Mineral Products,Asphalt Concrete,"Batch Mix Plant: Hot Elevators, Screens, Bins, Mixer & Propane Rot Dryer",Industrial Processes - NEC,MinrlProd AsphaltConcrete SeeSCCLev4,Active,6,Petroleum & Related Industries,3,Asphalt Manufacturing,99,Other,,,,
5439,30500250,"Oct 29, 2020 10:27:13 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Mineral Products,Asphalt Concrete,Conventional Continuous Mix (outside of drum) Plant: Rotary Dryer,Industrial Processes - NEC,MinrlProd AsphaltConcrete SeeSCCLev4,Active,6,Petroleum & Related Industries,3,Asphalt Manufacturing,99,Other,,,,
5440,30500251,"Oct 29, 2020 10:27:13 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Mineral Products,Asphalt Concrete,"Batch Mix Plant: Rotary Dryer, Natural Gas-Fired (also see -45)",Industrial Processes - NEC,MinrlProd AsphaltConcrete SeeSCCLev4,Active,6,Petroleum & Related Industries,3,Asphalt Manufacturing,99,Other,,,,
5441,30500252,"Oct 29, 2020 10:27:13 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Mineral Products,Asphalt Concrete,"Batch Mix Plant: Rotary Dryer, Oil-Fired (also see -46)",Industrial Processes - NEC,MinrlProd AsphaltConcrete SeeSCCLev4,Active,6,Petroleum & Related Industries,3,Asphalt Manufacturing,99,Other,,,,
5442,30500253,"Jul 29, 2021 8:57:25 PM",No,,Point,12/6/2000,Yes,,,10/29/2020,,,,Industrial Processes,Mineral Products,Asphalt Concrete,"Batch Mix Plant: Rotary Dryer, Waste/Drain/# 6 Oil-Fired (also see -47",Industrial Processes - NEC,MinrlProd AsphaltConcrete SeeSCCLev4,Active,6,Petroleum & Related Industries,3,Asphalt Manufacturing,99,Other,,,,
5443,30500254,"May 12, 2022 1:19:11 PM",No,,Point,5/12/2022,Yes,Created in favor of a more detailed technology breakdown.,,5/12/2022,,,,Industrial Processes,Mineral Products,Asphalt Concrete,"Drum Mix Plant: Rotary Drum Dryer/Mixer, Propane-Fired",Industrial Processes - NEC,MinrlProd AsphaltConcrete SeeSCCLev5,Active,6,Petroleum & Related Industries,3,Asphalt Manufacturing,99,Other,,,,
5444,30500255,"Oct 29, 2020 10:27:13 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Mineral Products,Asphalt Concrete,"Drum Mix Plant: Rotary Drum Dryer / Mixer, Natural Gas-Fired",Industrial Processes - NEC,MinrlProd AsphaltConcrete SeeSCCLev4,Active,6,Petroleum & Related Industries,3,Asphalt Manufacturing,99,Other,,,,
5445,30500256,"Oct 29, 2020 10:27:13 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Mineral Products,Asphalt Concrete,"Drum Mix Plant: Rotary Drum Dryer / Mixer, Natural Gas, Parallel Flow",Industrial Processes - NEC,MinrlProd AsphaltConcrete SeeSCCLev4,Active,6,Petroleum & Related Industries,3,Asphalt Manufacturing,99,Other,,,,
5446,30500257,"Oct 29, 2020 10:27:13 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Mineral Products,Asphalt Concrete,"Drum Mix Plant: Rotary Drum Dryer / Mixer, Natural Gas, Counterflow",Industrial Processes - NEC,MinrlProd AsphaltConcrete SeeSCCLev4,Active,6,Petroleum & Related Industries,3,Asphalt Manufacturing,99,Other,,,,
5447,30500258,"Oct 29, 2020 10:27:13 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Mineral Products,Asphalt Concrete,"Drum Mix Plant: Rotary Drum Dryer / Mixer, #2 Oil-Fired",Industrial Processes - NEC,MinrlProd AsphaltConcrete SeeSCCLev4,Active,6,Petroleum & Related Industries,3,Asphalt Manufacturing,99,Other,,,,
5448,30500259,"Oct 29, 2020 10:27:13 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Mineral Products,Asphalt Concrete,"Drum Mix Plant: Rotary Drum Dryer / Mixer, #2 Oil-Fired, Parallel Flow",Industrial Processes - NEC,MinrlProd AsphaltConcrete SeeSCCLev4,Active,6,Petroleum & Related Industries,3,Asphalt Manufacturing,99,Other,,,,
5449,30500260,"Oct 29, 2020 10:27:13 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Mineral Products,Asphalt Concrete,"Drum Mix Plant: Rotary Drum Dryer / Mixer, #2 Oil-Fired, Counterflow",Industrial Processes - NEC,MinrlProd AsphaltConcrete SeeSCCLev4,Active,6,Petroleum & Related Industries,3,Asphalt Manufacturing,99,Other,,,,
5450,30500261,"Jul 29, 2021 8:57:25 PM",No,,Point,12/6/2000,Yes,,,10/29/2020,,,,Industrial Processes,Mineral Products,Asphalt Concrete,"Drum Mix Plant: Rotary Drum Dryer/Mixer, Waste/Drain/#6 Oil-Fired",Industrial Processes - NEC,MinrlProd AsphaltConcrete SeeSCCLev4,Active,6,Petroleum & Related Industries,3,Asphalt Manufacturing,99,Other,,,,
5451,30500262,"Jul 29, 2021 8:57:25 PM",No,,Point,12/6/2000,Yes,,,10/29/2020,,,,Industrial Processes,Mineral Products,Asphalt Concrete,"Drum Mix Pl: Rotary Drum Dryer/Mixer, Waste/Drain/#6 Oil, Parallel Flo",Industrial Processes - NEC,MinrlProd AsphaltConcrete SeeSCCLev4,Active,6,Petroleum & Related Industries,3,Asphalt Manufacturing,99,Other,,,,
5452,30500263,"Jul 29, 2021 8:57:25 PM",No,,Point,12/6/2000,Yes,,,10/29/2020,,,,Industrial Processes,Mineral Products,Asphalt Concrete,"Drum Mix Pl: Rotary Drum Dryer/Mixer, Waste/Drain/#6 Oil, Counterflow",Industrial Processes - NEC,MinrlProd AsphaltConcrete SeeSCCLev4,Active,6,Petroleum & Related Industries,3,Asphalt Manufacturing,99,Other,,,,
5453,30500264,"May 12, 2022 1:30:09 PM",No,,Point,5/12/2022,Yes,Created in favor of a more detailed technology breakdown.,,5/12/2022,,,,Industrial Processes,Mineral Products,Asphalt Concrete,"Drum Mix Plant: Rotary Drum Dryer / Mixer, Propane, Parallel Flow",Industrial Processes - NEC,MinrlProd AsphaltConcrete SeeSCCLev6,Active,6,Petroleum & Related Industries,3,Asphalt Manufacturing,99,Other,,,,
5454,30500265,"May 12, 2022 1:33:43 PM",No,,Point,5/12/2022,Yes,Created in favor of a more detailed technology breakdown.,,5/12/2022,,,,Industrial Processes,Mineral Products,Asphalt Concrete,"Drum Mix Plant: Rotary Drum Dryer / Mixer, Propane, Counterflow",Industrial Processes - NEC,MinrlProd AsphaltConcrete SeeSCCLev7,Active,6,Petroleum & Related Industries,3,Asphalt Manufacturing,99,Other,,,,
5468,30500310,"Oct 29, 2020 10:27:13 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Mineral Products,Brick and Structural Clay Products Manufacture,Tunnel Kiln: Sawdust-fired,Industrial Processes - NEC,MinrlProd Brick&StructClayProdManf SeeSCCLev4,Active,7,Other Industrial Processes,5,Mineral Products,99,Other,,,,
5469,30500311,"Oct 29, 2020 10:27:13 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Mineral Products,Brick and Structural Clay Products Manufacture,Tunnel Kiln: Gas-fired,Industrial Processes - NEC,MinrlProd Brick&StructClayProdManf SeeSCCLev4,Active,7,Other Industrial Processes,5,Mineral Products,99,Other,,,,
5470,30500312,"Oct 29, 2020 10:27:13 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Mineral Products,Brick and Structural Clay Products Manufacture,Tunnel Kiln: Oil-fired,Industrial Processes - NEC,MinrlProd Brick&StructClayProdManf SeeSCCLev4,Active,7,Other Industrial Processes,5,Mineral Products,99,Other,,,,
5471,30500313,"Oct 29, 2020 10:27:13 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Mineral Products,Brick and Structural Clay Products Manufacture,Tunnel Kiln: Coal-fired,Industrial Processes - NEC,MinrlProd Brick&StructClayProdManf SeeSCCLev4,Active,7,Other Industrial Processes,5,Mineral Products,99,Other,,,,
5472,30500314,"Oct 29, 2020 10:27:13 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Mineral Products,Brick and Structural Clay Products Manufacture,Periodic Kiln: Gas-fired,Industrial Processes - NEC,MinrlProd Brick&StructClayProdManf SeeSCCLev4,Active,7,Other Industrial Processes,5,Mineral Products,99,Other,,,,
5473,30500315,"Oct 29, 2020 10:27:13 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Mineral Products,Brick and Structural Clay Products Manufacture,Periodic Kiln: Oil-fired,Industrial Processes - NEC,MinrlProd Brick&StructClayProdManf SeeSCCLev4,Active,7,Other Industrial Processes,5,Mineral Products,99,Other,,,,
5474,30500316,"Oct 29, 2020 10:27:13 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Mineral Products,Brick and Structural Clay Products Manufacture,Periodic Kiln: Coal-fired,Industrial Processes - NEC,MinrlProd Brick&StructClayProdManf SeeSCCLev4,Active,7,Other Industrial Processes,5,Mineral Products,99,Other,,,,
5476,30500318,"Oct 29, 2020 10:27:13 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Mineral Products,Brick and Structural Clay Products Manufacture,Tunnel Kiln: Wood-fired,Industrial Processes - NEC,MinrlProd Brick&StructClayProdManf SeeSCCLev4,Active,7,Other Industrial Processes,5,Mineral Products,99,Other,,,,
5479,30500322,"Oct 29, 2020 10:27:13 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Mineral Products,Brick and Structural Clay Products Manufacture,Tunnel Kiln: Gas-fired: High Sulfur Material,Industrial Processes - NEC,MinrlProd Brick&StructClayProdManf SeeSCCLev4,Active,7,Other Industrial Processes,5,Mineral Products,99,Other,,,,
5480,30500323,"Oct 29, 2020 10:27:13 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Mineral Products,Brick and Structural Clay Products Manufacture,Tunnel Kiln: Petroleum Coke-fired,Industrial Processes - NEC,MinrlProd Brick&StructClayProdManf SeeSCCLev4,Active,7,Other Industrial Processes,5,Mineral Products,99,Other,,,,
5481,30500324,"Oct 29, 2020 10:27:13 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Mineral Products,Brick and Structural Clay Products Manufacture,Periodic Kiln: Petroleum Coke-fired,Industrial Processes - NEC,MinrlProd Brick&StructClayProdManf SeeSCCLev4,Active,7,Other Industrial Processes,5,Mineral Products,99,Other,,,,
5482,30500330,"Oct 29, 2020 10:27:13 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Mineral Products,Brick and Structural Clay Products Manufacture,Periodic Kiln: Dual Fuel-fired,Industrial Processes - NEC,MinrlProd Brick&StructClayProdManf SeeSCCLev4,Active,7,Other Industrial Processes,5,Mineral Products,99,Other,,,,
5483,30500331,"Oct 29, 2020 10:27:13 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Mineral Products,Brick and Structural Clay Products Manufacture,Tunnel Kiln: Dual Fuel-fired,Industrial Processes - NEC,MinrlProd Brick&StructClayProdManf SeeSCCLev4,Active,7,Other Industrial Processes,5,Mineral Products,99,Other,,,,
5484,30500332,"Oct 29, 2020 10:27:13 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Mineral Products,Brick and Structural Clay Products Manufacture,Other Kiln: Gas-fired,Industrial Processes - NEC,MinrlProd Brick&StructClayProdManf SeeSCCLev4,Active,7,Other Industrial Processes,5,Mineral Products,99,Other,,,,
5485,30500333,"Oct 29, 2020 10:27:13 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Mineral Products,Brick and Structural Clay Products Manufacture,Other Kiln: Oil Fired,Industrial Processes - NEC,MinrlProd Brick&StructClayProdManf SeeSCCLev4,Active,7,Other Industrial Processes,5,Mineral Products,99,Other,,,,
5486,30500334,"Oct 29, 2020 10:27:13 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Mineral Products,Brick and Structural Clay Products Manufacture,Other Kiln: Coal-Fired,Industrial Processes - NEC,MinrlProd Brick&StructClayProdManf SeeSCCLev4,Active,7,Other Industrial Processes,5,Mineral Products,99,Other,,,,
5487,30500335,"Oct 29, 2020 10:27:13 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Mineral Products,Brick and Structural Clay Products Manufacture,Other Kiln: Dual Fuel-fired,Industrial Processes - NEC,MinrlProd Brick&StructClayProdManf SeeSCCLev4,Active,7,Other Industrial Processes,5,Mineral Products,99,Other,,,,
5490,30500350,"Oct 29, 2020 10:27:13 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Mineral Products,Brick and Structural Clay Products Manufacture,Brick Dryer: Heated With Waste Heat From Kiln Cooling Zone,Industrial Processes - NEC,MinrlProd Brick&StructClayProdManf SeeSCCLev4,Active,7,Other Industrial Processes,5,Mineral Products,99,Other,,,,
5491,30500351,"Oct 29, 2020 10:27:13 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Mineral Products,Brick and Structural Clay Products Manufacture,Brick Dryer: Heated With Waste Heat And Supplemental Gas Burners,Industrial Processes - NEC,MinrlProd Brick&StructClayProdManf SeeSCCLev4,Active,7,Other Industrial Processes,5,Mineral Products,99,Other,,,,
5493,30500360,"Oct 29, 2020 10:27:13 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Mineral Products,Brick and Structural Clay Products Manufacture,Sawdust Dryer,Industrial Processes - NEC,MinrlProd Brick&StructClayProdManf SawdustDryr,Active,7,Other Industrial Processes,5,Mineral Products,99,Other,,,,
5494,30500361,"Oct 29, 2020 10:27:13 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Mineral Products,Brick and Structural Clay Products Manufacture,Sawdust Dryer: Heated With Exhaust From Sawdust-fired Kiln,Industrial Processes - NEC,MinrlProd Brick&StructClayProdManf SeeSCCLev4,Active,7,Other Industrial Processes,5,Mineral Products,99,Other,,,,
5495,30500370,"Sep 30, 2017 2:56:46 AM",No,,Point,,No,,2015.0,1/19/2017,30500311,,,Industrial Processes,Mineral Products,Brick Manufacture,Firing: Natural Gas-fired Tunnel Kiln Firing Structural Clay Tile,Industrial Processes - NEC,,Retired,7,Other Industrial Processes,5,Mineral Products,99,Other,,,,
