,SCC,last_edited_date,activity_value_required?,code_description,data_category,date_created,ert_valid,history,last_inventory_year,last_updated_date,map_to,option_group,option_set,scc_level_one,scc_level_two,scc_level_three,scc_level_four,sector,short_name,status,tier_1_code,tier_1_description,tier_2_code,tier_2_description,tier_3_code,tier_3_description,usage_notes,Unnamed:_27,unit_type,fuel_type
7042,30701712,"Nov 13, 2020 4:17:50 AM",No,,Point,,Yes,,,11/13/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Engineered Wood Products,Laminated Strand Lumber (LSL) Manufacture: Conveyor Dryer: Heated Zones: Mixed Hardwood/Softwood,Industrial Processes - Pulp & Paper,PulpPaperWoodProd LSLManf SeeSCCLev4,Active,7.0,Other Industrial Processes,3.0,"Wood, Pulp & Paper, & Publishing Products",99.0,Other,,,Laminated Strand Lumber (LSL) Manufacture: Conveyor Dryer: Heated Zones: Mixed Hardwood/Softwood,
7043,30701713,"Nov 13, 2020 4:17:50 AM",No,,Point,,Yes,,,11/13/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Engineered Wood Products,Laminated Strand Lumber (LSL) Manufacture: Conveyor Dryer: Unheated Zones: All Species,Industrial Processes - Pulp & Paper,PulpPaperWoodProd LSLManf SeeSCCLev4,Active,7.0,Other Industrial Processes,3.0,"Wood, Pulp & Paper, & Publishing Products",99.0,Other,,,Laminated Strand Lumber (LSL) Manufacture: Conveyor Dryer: Unheated Zones: All Species,
7059,30701740,"Nov 13, 2020 4:17:50 AM",No,,Point,,Yes,,,11/13/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Engineered Wood Products,Parallel Strand Lumber (PSL) Manufacture: Hardwood Veneer Dryer: Indirect-heated: Heated Zones,Industrial Processes - Pulp & Paper,PulpPaperWoodProd PSLManf SeeSCCLev4,Active,7.0,Other Industrial Processes,3.0,"Wood, Pulp & Paper, & Publishing Products",99.0,Other,,,Parallel Strand Lumber (PSL) Manufacture: Hardwood Veneer Dryer: Indirect-heated: Heated Zones,
7060,30701741,"Nov 13, 2020 4:17:51 AM",No,,Point,,Yes,,,11/13/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Engineered Wood Products,Parallel Strand Lumber (PSL) Manufacture: Hardwood Veneer Dryer: Indirect-heated: Cooling Section,Industrial Processes - Pulp & Paper,PulpPaperWoodProd PSLManf SeeSCCLev4,Active,7.0,Other Industrial Processes,3.0,"Wood, Pulp & Paper, & Publishing Products",99.0,Other,,,Parallel Strand Lumber (PSL) Manufacture: Hardwood Veneer Dryer: Indirect-heated: Cooling Section,
7061,30701742,"Nov 13, 2020 4:17:51 AM",No,,Point,,Yes,,,11/13/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Engineered Wood Products,Parallel Strand Lumber (PSL) Manufacture: Softwood Veneer Dryer: Indirect-heated: Heated Zones,Industrial Processes - Pulp & Paper,PulpPaperWoodProd PSLManf SeeSCCLev4,Active,7.0,Other Industrial Processes,3.0,"Wood, Pulp & Paper, & Publishing Products",99.0,Other,,,Parallel Strand Lumber (PSL) Manufacture: Softwood Veneer Dryer: Indirect-heated: Heated Zones,
7062,30701743,"Nov 13, 2020 4:17:51 AM",No,,Point,,Yes,,,11/13/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Engineered Wood Products,Parallel Strand Lumber (PSL) Manufacture: Softwood Veneer Dryer: Indirect-heated: Cooling Section,Industrial Processes - Pulp & Paper,PulpPaperWoodProd PSLManf SeeSCCLev4,Active,7.0,Other Industrial Processes,3.0,"Wood, Pulp & Paper, & Publishing Products",99.0,Other,,,Parallel Strand Lumber (PSL) Manufacture: Softwood Veneer Dryer: Indirect-heated: Cooling Section,
7063,30701744,"Nov 13, 2020 4:17:51 AM",No,,Point,,Yes,,,11/13/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Engineered Wood Products,Parallel Strand Lumber (PSL) Manufacture: Hardwood Veneer Dryer: Direct Wood-fired: Heated Zones,Industrial Processes - Pulp & Paper,PulpPaperWoodProd PSLManf SeeSCCLev4,Active,7.0,Other Industrial Processes,3.0,"Wood, Pulp & Paper, & Publishing Products",99.0,Other,,,Parallel Strand Lumber (PSL) Manufacture: Hardwood Veneer Dryer: Direct Wood-fired: Heated Zones,wood
7064,30701745,"Nov 13, 2020 4:17:51 AM",No,,Point,,Yes,,,11/13/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Engineered Wood Products,Parallel Strand Lumber (PSL) Manufacture: Hardwood Veneer Dryer: Direct Wood-fired: Cooling Section,Industrial Processes - Pulp & Paper,PulpPaperWoodProd PSLManf SeeSCCLev4,Active,7.0,Other Industrial Processes,3.0,"Wood, Pulp & Paper, & Publishing Products",99.0,Other,,,Parallel Strand Lumber (PSL) Manufacture: Hardwood Veneer Dryer: Direct Wood-fired: Cooling Section,wood
7065,30701746,"Nov 13, 2020 4:17:51 AM",No,,Point,,Yes,,,11/13/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Engineered Wood Products,Parallel Strand Lumber (PSL) Manufacture: Softwood Veneer Dryer: Direct Wood-fired: Heated Zones,Industrial Processes - Pulp & Paper,PulpPaperWoodProd PSLManf SeeSCCLev4,Active,7.0,Other Industrial Processes,3.0,"Wood, Pulp & Paper, & Publishing Products",99.0,Other,,,Parallel Strand Lumber (PSL) Manufacture: Softwood Veneer Dryer: Direct Wood-fired: Heated Zones,wood
7066,30701747,"Nov 13, 2020 4:17:51 AM",No,,Point,,Yes,,,11/13/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Engineered Wood Products,Parallel Strand Lumber (PSL) Manufacture: Softwood Veneer Dryer: Direct Wood-fired: Cooling Section,Industrial Processes - Pulp & Paper,PulpPaperWoodProd PSLManf SeeSCCLev4,Active,7.0,Other Industrial Processes,3.0,"Wood, Pulp & Paper, & Publishing Products",99.0,Other,,,Parallel Strand Lumber (PSL) Manufacture: Softwood Veneer Dryer: Direct Wood-fired: Cooling Section,wood
7067,30701748,"Nov 13, 2020 4:17:51 AM",No,,Point,,Yes,,,11/13/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Engineered Wood Products,Parallel Strand Lumber (PSL) Manufacture: Hardwood Veneer Dryer: Direct Natural Gas-fired: Heated Zones,Industrial Processes - Pulp & Paper,PulpPaperWoodProd PSLManf SeeSCCLev4,Active,7.0,Other Industrial Processes,3.0,"Wood, Pulp & Paper, & Publishing Products",99.0,Other,,,Parallel Strand Lumber (PSL) Manufacture: Hardwood Veneer Dryer: Direct Natural Gas-fired: Heated Zones,natural gas
7068,30701749,"Nov 13, 2020 4:17:51 AM",No,,Point,,Yes,,,11/13/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Engineered Wood Products,Parallel Strand Lumber (PSL) Manufacture: Hardwood Veneer Dryer: Direct Natural Gas-fired: Cooling Section,Industrial Processes - Pulp & Paper,PulpPaperWoodProd PSLManf SeeSCCLev4,Active,7.0,Other Industrial Processes,3.0,"Wood, Pulp & Paper, & Publishing Products",99.0,Other,,,Parallel Strand Lumber (PSL) Manufacture: Hardwood Veneer Dryer: Direct Natural Gas-fired: Cooling Section,natural gas
7069,30701750,"Nov 13, 2020 4:17:51 AM",No,,Point,,Yes,,,11/13/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Engineered Wood Products,Parallel Strand Lumber (PSL) Manufacture: Softwood Veneer Dryer: Direct Natural Gas-fired: Heated Zones,Industrial Processes - Pulp & Paper,PulpPaperWoodProd PSLManf SeeSCCLev4,Active,7.0,Other Industrial Processes,3.0,"Wood, Pulp & Paper, & Publishing Products",99.0,Other,,,Parallel Strand Lumber (PSL) Manufacture: Softwood Veneer Dryer: Direct Natural Gas-fired: Heated Zones,natural gas
7070,30701751,"Nov 13, 2020 4:17:51 AM",No,,Point,,Yes,,,11/13/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Engineered Wood Products,Parallel Strand Lumber (PSL) Manufacture: Softwood Veneer Dryer: Direct Natural Gas-fired: Cooling Section,Industrial Processes - Pulp & Paper,PulpPaperWoodProd PSLManf SeeSCCLev4,Active,7.0,Other Industrial Processes,3.0,"Wood, Pulp & Paper, & Publishing Products",99.0,Other,,,Parallel Strand Lumber (PSL) Manufacture: Softwood Veneer Dryer: Direct Natural Gas-fired: Cooling Section,natural gas
7071,30701752,"Nov 13, 2020 4:17:51 AM",No,,Point,,Yes,,,11/13/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Engineered Wood Products,Parallel Strand Lumber (PSL) Manufacture: Veneer Redryer: Radio Frequency-heated: Hardwood,Industrial Processes - Pulp & Paper,PulpPaperWoodProd PSLManf SeeSCCLev4,Active,7.0,Other Industrial Processes,3.0,"Wood, Pulp & Paper, & Publishing Products",99.0,Other,,,Parallel Strand Lumber (PSL) Manufacture: Veneer Redryer: Radio Frequency-heated: Hardwood,
7072,30701753,"Nov 13, 2020 4:17:51 AM",No,,Point,,Yes,,,11/13/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Engineered Wood Products,Parallel Strand Lumber (PSL) Manufacture: Veneer Redryer: Radio Frequency-heated: Softwood,Industrial Processes - Pulp & Paper,PulpPaperWoodProd PSLManf SeeSCCLev4,Active,7.0,Other Industrial Processes,3.0,"Wood, Pulp & Paper, & Publishing Products",99.0,Other,,,Parallel Strand Lumber (PSL) Manufacture: Veneer Redryer: Radio Frequency-heated: Softwood,
7073,30701754,"Nov 13, 2020 4:17:51 AM",No,,Point,,Yes,,,11/13/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Engineered Wood Products,Parallel Strand Lumber (PSL) Manufacture: Veneer Redryer: Other: Hardwood,Industrial Processes - Pulp & Paper,PulpPaperWoodProd PSLManf VeneerRedryerOtherHardwd,Active,7.0,Other Industrial Processes,3.0,"Wood, Pulp & Paper, & Publishing Products",99.0,Other,,,Parallel Strand Lumber (PSL) Manufacture: Veneer Redryer: Other: Hardwood,
7074,30701755,"Nov 13, 2020 4:17:51 AM",No,,Point,,Yes,,,11/13/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Engineered Wood Products,Parallel Strand Lumber (PSL) Manufacture: Veneer Redryer: Other: Softwood,Industrial Processes - Pulp & Paper,PulpPaperWoodProd PSLManf VeneerRedryerOtherSoftwd,Active,7.0,Other Industrial Processes,3.0,"Wood, Pulp & Paper, & Publishing Products",99.0,Other,,,Parallel Strand Lumber (PSL) Manufacture: Veneer Redryer: Other: Softwood,
7088,30701774,"Nov 13, 2020 4:17:51 AM",No,,Point,,Yes,,,11/13/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Engineered Wood Products,Parallel Strand Lumber (PSL) Manufacture: Log Steaming Vat,Industrial Processes - Pulp & Paper,PulpPaperWoodProd PSLManf LogSteamingVat,Active,7.0,Other Industrial Processes,3.0,"Wood, Pulp & Paper, & Publishing Products",99.0,Other,,,Parallel Strand Lumber (PSL) Manufacture: Log Steaming Vat,
7092,30701851,"Jul 31, 2021 10:17:11 AM",No,,Point,11/3/2020,Yes,Created in favor of different technology categories.,,11/17/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Soda Pulping,recovery furnace,Industrial Processes - Pulp & Paper,PulpPaperWoodProd Pulp RecvryFurn,Active,7.0,Other Industrial Processes,3.0,"Wood, Pulp & Paper, & Publishing Products",99.0,Other,,,recovery furnace,
7094,30701853,"Jul 31, 2021 10:17:11 AM",No,,Point,11/3/2020,Yes,Created in favor of different technology categories.,,11/17/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Soda Pulping,lime kiln,Industrial Processes - Pulp & Paper,PulpPaperWoodProd Pulp LimeKiln,Active,7.0,Other Industrial Processes,3.0,"Wood, Pulp & Paper, & Publishing Products",99.0,Other,,,lime kiln,
7120,30790001,"Sep 30, 2017 3:52:00 AM",No,,Point,,Yes,,2005.0,3/20/2012,30700401,,,Industrial Processes,Pulp and Paper and Wood Products,Fuel Fired Equipment,Distillate Oil (No. 2): Process Heaters,Industrial Processes - Pulp & Paper,,Retired,2.0,Fuel Comb. Industrial,2.0,Oil,2.0,Distillate,,,Process Heaters,Distillate Oil (No. 2)
7121,30790002,"Sep 30, 2017 3:52:00 AM",No,,Point,,Yes,,2005.0,3/20/2012,30700401,,,Industrial Processes,Pulp and Paper and Wood Products,Fuel Fired Equipment,Residual Oil: Process Heaters,Industrial Processes - Pulp & Paper,,Retired,2.0,Fuel Comb. Industrial,2.0,Oil,1.0,Residual,,,Process Heaters,Residual Oil
7122,30790003,"Sep 30, 2017 3:52:00 AM",No,,Point,,Yes,,2005.0,3/20/2012,30700401,,,Industrial Processes,Pulp and Paper and Wood Products,Fuel Fired Equipment,Natural Gas: Process Heaters,Industrial Processes - Pulp & Paper,,Retired,2.0,Fuel Comb. Industrial,3.0,Gas,1.0,Natural,,,Process Heaters,Natural Gas
7123,30790011,"Sep 30, 2017 3:52:00 AM",No,,Point,,Yes,,2005.0,3/20/2012,30700128,,,Industrial Processes,Pulp and Paper and Wood Products,Fuel Fired Equipment,Distillate Oil (No. 2): Incinerators,Industrial Processes - Pulp & Paper,,Retired,2.0,Fuel Comb. Industrial,2.0,Oil,2.0,Distillate,,,Incinerators,Distillate Oil (No. 2)
7124,30790012,"Sep 30, 2017 3:52:00 AM",No,,Point,,Yes,,2005.0,3/20/2012,30700128,,,Industrial Processes,Pulp and Paper and Wood Products,Fuel Fired Equipment,Residual Oil: Incinerators,Industrial Processes - Pulp & Paper,,Retired,2.0,Fuel Comb. Industrial,2.0,Oil,1.0,Residual,,,Incinerators,Residual Oil
7125,30790013,"Sep 30, 2017 3:52:00 AM",No,,Point,,Yes,,2005.0,3/20/2012,30700128,,,Industrial Processes,Pulp and Paper and Wood Products,Fuel Fired Equipment,Natural Gas: Incinerators,Industrial Processes - Pulp & Paper,,Retired,2.0,Fuel Comb. Industrial,3.0,Gas,1.0,Natural,,,Incinerators,Natural Gas
7126,30790014,"Sep 30, 2017 3:52:00 AM",No,,Point,,Yes,,2005.0,3/20/2012,30700128,,,Industrial Processes,Pulp and Paper and Wood Products,Fuel Fired Equipment,Process Gas: Incinerators,Industrial Processes - Pulp & Paper,,Retired,2.0,Fuel Comb. Industrial,3.0,Gas,2.0,Process,,,Incinerators,Process Gas
7127,30790021,"Jan 16, 2018 12:59:54 AM",No,,Point,,Yes,,2005.0,3/20/2012,None,,,Industrial Processes,Pulp and Paper and Wood Products,Fuel Fired Equipment,Distillate Oil (No. 2): Flares,Industrial Processes - Pulp & Paper,,Retired,2.0,Fuel Comb. Industrial,2.0,Oil,2.0,Distillate,,,Flares,Distillate Oil (No. 2)
7128,30790022,"Jan 16, 2018 12:59:55 AM",No,,Point,,Yes,,2005.0,3/20/2012,None,,,Industrial Processes,Pulp and Paper and Wood Products,Fuel Fired Equipment,Residual Oil: Flares,Industrial Processes - Pulp & Paper,,Retired,2.0,Fuel Comb. Industrial,2.0,Oil,1.0,Residual,,,Flares,Residual Oil
7129,30790023,"Jan 16, 2018 12:59:55 AM",No,,Point,,Yes,,2005.0,3/20/2012,None,,,Industrial Processes,Pulp and Paper and Wood Products,Fuel Fired Equipment,Natural Gas: Flares,Industrial Processes - Pulp & Paper,,Retired,2.0,Fuel Comb. Industrial,3.0,Gas,1.0,Natural,,,Flares,Natural Gas
7130,30790024,"Jan 16, 2018 12:59:55 AM",No,,Point,,Yes,,2005.0,3/20/2012,None,,,Industrial Processes,Pulp and Paper and Wood Products,Fuel Fired Equipment,Process Gas: Flares,Industrial Processes - Pulp & Paper,,Retired,2.0,Fuel Comb. Industrial,3.0,Gas,2.0,Process,,,Flares,Process Gas
7175,30800705,"Oct 29, 2020 10:27:28 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Rubber and Miscellaneous Plastics Products,Fiberglass Resin Products,Wax Burnout Oven,Industrial Processes - NEC,MiscRubr&PlasticProd FiberglassResProd SeeSCCLev4,Active,7.0,Other Industrial Processes,4.0,Rubber & Miscellaneous Plastic Products,99.0,Other,,,Wax Burnout Oven,
7198,30800801,"Oct 29, 2020 10:27:28 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Rubber and Miscellaneous Plastics Products,Foam Production,Molded Foam: Expansion Process Using Steam,Industrial Processes - NEC,MiscRubr&PlasticProd FoamProd SeeSCCLev4,Active,7.0,Other Industrial Processes,4.0,Rubber & Miscellaneous Plastic Products,99.0,Other,,,Molded Foam: Expansion Process Using Steam,
7213,30801006,"Oct 29, 2020 10:27:28 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Rubber and Miscellaneous Plastics Products,Plastic Products Manufacturing,"Lamination, Kettles/Oven",Industrial Processes - NEC,MiscRubr&PlasticProd PlastcProdsManf SeeSCCLev4,Active,7.0,Other Industrial Processes,4.0,Rubber & Miscellaneous Plastic Products,99.0,Other,,,"Lamination, Kettles/Oven",
7240,30890001,"Oct 29, 2020 10:27:28 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Rubber and Miscellaneous Plastics Products,Fuel Fired Equipment,Distillate Oil (No. 2): Process Heaters,Industrial Processes - NEC,MiscRubr&PlasticProd FuelFiredEquip SeeSCCLev4,Active,2.0,Fuel Comb. Industrial,2.0,Oil,2.0,Distillate,,,Process Heaters,Distillate Oil (No. 2)
7241,30890002,"Oct 29, 2020 10:27:28 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Rubber and Miscellaneous Plastics Products,Fuel Fired Equipment,Residual Oil: Process Heaters,Industrial Processes - NEC,MiscRubr&PlasticProd FuelFiredEquip SeeSCCLev4,Active,2.0,Fuel Comb. Industrial,2.0,Oil,1.0,Residual,,,Process Heaters,Residual Oil
7242,30890003,"Oct 29, 2020 10:27:28 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Rubber and Miscellaneous Plastics Products,Fuel Fired Equipment,Natural Gas: Process Heaters,Industrial Processes - NEC,MiscRubr&PlasticProd FuelFiredEquip SeeSCCLev4,Active,2.0,Fuel Comb. Industrial,3.0,Gas,1.0,Natural,,,Process Heaters,Natural Gas
7243,30890004,"Oct 29, 2020 10:27:28 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Rubber and Miscellaneous Plastics Products,Fuel Fired Equipment,Liquified Petroleum Gas (LPG): Process Heaters,Industrial Processes - NEC,MiscRubr&PlasticProd FuelFiredEquip SeeSCCLev4,Active,2.0,Fuel Comb. Industrial,4.0,Other,99.0,Other,,,Process Heaters,Liquified Petroleum Gas (LPG)
7244,30890011,"Oct 29, 2020 10:27:28 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Rubber and Miscellaneous Plastics Products,Fuel Fired Equipment,Distillate Oil (No. 2): Incinerators,Industrial Processes - NEC,MiscRubr&PlasticProd FuelFiredEquip SeeSCCLev4,Active,2.0,Fuel Comb. Industrial,2.0,Oil,2.0,Distillate,,,Incinerators,Distillate Oil (No. 2)
7245,30890012,"Oct 29, 2020 10:27:28 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Rubber and Miscellaneous Plastics Products,Fuel Fired Equipment,Residual Oil: Incinerators,Industrial Processes - NEC,MiscRubr&PlasticProd FuelFiredEquip ResidOilIncins,Active,2.0,Fuel Comb. Industrial,2.0,Oil,1.0,Residual,,,Incinerators,Residual Oil
7246,30890013,"Oct 29, 2020 10:27:28 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Rubber and Miscellaneous Plastics Products,Fuel Fired Equipment,Natural Gas: Incinerators,Industrial Processes - NEC,MiscRubr&PlasticProd FuelFiredEquip NatGasIncins,Active,2.0,Fuel Comb. Industrial,3.0,Gas,1.0,Natural,,,Incinerators,Natural Gas
7247,30890021,"Jul 29, 2021 8:57:27 PM",No,,Point,4/28/1999,Yes,,,10/29/2020,,,,Industrial Processes,Rubber and Miscellaneous Plastics Products,Fuel Fired Equipment,Distillate Oil (No. 2): Flares,Industrial Processes - NEC,MiscRubr&PlasticProd FuelFiredEquip SeeSCCLev4,Active,2.0,Fuel Comb. Industrial,2.0,Oil,2.0,Distillate,,,Flares,Distillate Oil (No. 2)
7248,30890022,"Jul 29, 2021 8:57:27 PM",No,,Point,4/28/1999,Yes,,,10/29/2020,,,,Industrial Processes,Rubber and Miscellaneous Plastics Products,Fuel Fired Equipment,Residual Oil: Flares,Industrial Processes - NEC,MiscRubr&PlasticProd FuelFiredEquip ResidOilFlares,Active,2.0,Fuel Comb. Industrial,2.0,Oil,1.0,Residual,,,Flares,Residual Oil
7249,30890023,"Oct 29, 2020 10:27:28 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Rubber and Miscellaneous Plastics Products,Fuel Fired Equipment,Natural Gas: Flares,Industrial Processes - NEC,MiscRubr&PlasticProd FuelFiredEquip NatGasFlares,Active,2.0,Fuel Comb. Industrial,3.0,Gas,1.0,Natural,,,Flares,Natural Gas
7303,30901201,"Oct 29, 2020 10:27:29 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Fabricated Metal Products,Precious Metals Recovery,Reclamation Furnace,Industrial Processes - NEC,MetalProd PreciousMetalsRecvry ReclamatnFurn,Active,7.0,Other Industrial Processes,6.0,Machinery Products,99.0,Other,,,Reclamation Furnace,
7304,30901202,"Oct 29, 2020 10:27:29 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Fabricated Metal Products,Precious Metals Recovery,Crucible Furnace,Industrial Processes - NEC,MetalProd PreciousMetalsRecvry CrucibleFurn,Active,7.0,Other Industrial Processes,6.0,Machinery Products,99.0,Other,,,Crucible Furnace,
7320,30902501,"Oct 29, 2020 10:27:29 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Fabricated Metal Products,Drum Cleaning/Reclamation,Drum Burning Furnace,Industrial Processes - NEC,MetalProd DrumCleangReclamtn DrumBurningFurn,Active,7.0,Other Industrial Processes,6.0,Machinery Products,99.0,Other,,,Drum Burning Furnace,
7328,30903901,"Jul 29, 2021 8:57:27 PM",No,,Point,9/28/2000,Yes,,,10/29/2020,,,,Industrial Processes,Fabricated Metal Products,Powder Metallurgy Part Manufacturing (NAICS 332117),Electric Sinter Oven Vents,Industrial Processes - NEC,MetalProd PowderMetallurgyPartManf SeeSCCLev4,Active,7.0,Other Industrial Processes,6.0,Machinery Products,99.0,Other,,,Electric Sinter Oven Vents,electricity
7329,30903902,"Jul 29, 2021 8:57:27 PM",No,,Point,9/28/2000,Yes,,,10/29/2020,,,,Industrial Processes,Fabricated Metal Products,Powder Metallurgy Part Manufacturing (NAICS 332117),Electric Sinter Oven Gas Burners,Industrial Processes - NEC,MetalProd PowderMetallurgyPartManf SeeSCCLev4,Active,7.0,Other Industrial Processes,6.0,Machinery Products,99.0,Other,,,Electric Sinter Oven Gas Burners,electricity
7403,30990001,"Oct 29, 2020 10:27:30 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Fabricated Metal Products,Fuel Fired Equipment,Distillate Oil (No. 2): Process Heaters,Industrial Processes - NEC,MetalProd FuelFiredEquip DistOilNo.2ProcHtr,Active,2.0,Fuel Comb. Industrial,2.0,Oil,2.0,Distillate,,,Process Heaters,Distillate Oil (No. 2)
7404,30990002,"Oct 29, 2020 10:27:30 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Fabricated Metal Products,Fuel Fired Equipment,Residual Oil: Process Heaters,Industrial Processes - NEC,MetalProd FuelFiredEquip ResidOilProcHeaters,Active,2.0,Fuel Comb. Industrial,2.0,Oil,1.0,Residual,,,Process Heaters,Residual Oil
7405,30990003,"Oct 29, 2020 10:27:30 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Fabricated Metal Products,Fuel Fired Equipment,Natural Gas: Process Heaters,Industrial Processes - NEC,MetalProd FuelFiredEquip NatGasProcHeaters,Active,2.0,Fuel Comb. Industrial,3.0,Gas,1.0,Natural,,,Process Heaters,Natural Gas
7406,30990011,"Oct 29, 2020 10:27:30 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Fabricated Metal Products,Fuel Fired Equipment,Distillate Oil (No. 2): Incinerators,Industrial Processes - NEC,MetalProd FuelFiredEquip DistOilNo.2Incins,Active,2.0,Fuel Comb. Industrial,2.0,Oil,2.0,Distillate,,,Incinerators,Distillate Oil (No. 2)
7407,30990012,"Oct 29, 2020 10:27:30 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Fabricated Metal Products,Fuel Fired Equipment,Residual Oil: Incinerators,Industrial Processes - NEC,MetalProd FuelFiredEquip ResidOilIncins,Active,2.0,Fuel Comb. Industrial,2.0,Oil,1.0,Residual,,,Incinerators,Residual Oil
7408,30990013,"Oct 29, 2020 10:27:30 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Fabricated Metal Products,Fuel Fired Equipment,Natural Gas: Incinerators,Industrial Processes - NEC,MetalProd FuelFiredEquip NatGasIncins,Active,2.0,Fuel Comb. Industrial,3.0,Gas,1.0,Natural,,,Incinerators,Natural Gas
7409,30990023,"Oct 29, 2020 10:27:30 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Fabricated Metal Products,Fuel Fired Equipment,Natural Gas: Flares,Industrial Processes - NEC,MetalProd FuelFiredEquip NatGasFlares,Active,2.0,Fuel Comb. Industrial,3.0,Gas,1.0,Natural,,,Flares,Natural Gas
7444,31000160,"Oct 29, 2020 10:27:30 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Oil and Gas Production,Crude Oil Production,Flares,Industrial Processes - Oil & Gas Production,O&G Prod CrudeOilProd Flares,Active,6.0,Petroleum & Related Industries,1.0,Oil & Gas Production,99.0,Other,,,Flares,
7450,31000205,"Oct 29, 2020 10:27:30 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Oil and Gas Production,Natural Gas Production,Flares,Industrial Processes - Oil & Gas Production,O&G Prod NatGasProd Flares,Active,2.0,Fuel Comb. Industrial,3.0,Gas,1.0,Natural,,,Flares,
7454,31000209,"Oct 29, 2020 10:27:30 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Oil and Gas Production,Natural Gas Production,Incinerators Burning Waste Gas or Augmented Waste Gas,Industrial Processes - Oil & Gas Production,O&G Prod NatGasProd SeeSCCLev4,Active,6.0,Petroleum & Related Industries,1.0,Oil & Gas Production,99.0,Other,,,Incinerators Burning Waste Gas or Augmented Waste Gas,
7460,31000215,"Oct 29, 2020 10:27:30 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Oil and Gas Production,Natural Gas Production,Flares Combusting Gases > 1000 BTU/scf,Industrial Processes - Oil & Gas Production,O&G Prod NatGasProd SeeSCCLev4,Active,2.0,Fuel Comb. Industrial,3.0,Gas,1.0,Natural,,,Flares Combusting Gases > 1000 BTU/scf,
7461,31000216,"Oct 29, 2020 10:27:30 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Oil and Gas Production,Natural Gas Production,Flares Combusting Gases <1000 BTU/scf,Industrial Processes - Oil & Gas Production,O&G Prod NatGasProd SeeSCCLev4,Active,2.0,Fuel Comb. Industrial,3.0,Gas,1.0,Natural,,,Flares Combusting Gases <1000 BTU/scf,
7507,31000411,"Oct 29, 2020 10:27:31 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Oil and Gas Production,Process Heaters,Distillate Oil (No. 2): Steam Generators,Industrial Processes - Oil & Gas Production,O&G Prod ProcHeaters DistOilNo.2SteamGenerators,Active,2.0,Fuel Comb. Industrial,2.0,Oil,2.0,Distillate,,,Steam Generators,Distillate Oil (No. 2)
